Date,gross_ret,net_ret,cost,turnover,regime,ann_vol
2023-09-19,0.002808810563184317,0.002808810563184317,0.0,0.0,low,0.1129998600699579
2023-09-20,-0.015466057178751583,-0.015466057178751583,0.0,0.0,low,0.11164678871528298
2023-09-21,-0.006860598658389696,-0.006860598658389696,0.0,0.0,low,0.1145925383683745
2023-09-22,0.013883834424388996,0.013883834424388996,0.0,0.0,low,0.12456022245375052
2023-09-25,0.004077531235703972,0.004077531235703972,0.0,0.0,low,0.11637477077483306
2023-09-26,0.0027182308267910005,0.0027182308267910005,0.0,0.0,low,0.11268117783564283
2023-09-27,0.009485883691266041,0.009485883691266041,0.0,0.0,low,0.11726033781358136
2023-09-28,0.0033688304865898138,0.0033688304865898138,0.0,0.0,low,0.0992433416550911
2023-09-29,-0.01195148572342137,-0.01195148572342137,0.0,0.0,low,0.10343826275121293
2023-10-02,0.014664861981476273,0.014664861981476273,0.0,0.0,low,0.10359266468145417
2023-10-03,-0.009240391585509775,-0.009240391585509775,0.0,0.0,low,0.10423015372905847
2023-10-04,0.009599735458280901,0.009599735458280901,0.0,0.0,low,0.109062291117973
2023-10-05,0.00038651492712850913,0.00038651492712850913,0.0,0.0,low,0.11245510821545421
2023-10-06,0.01216956408032335,0.01216956408032335,0.0,0.0,low,0.11225780277014165
2023-10-09,-0.009813735521718506,-0.010330260790091243,0.0005165252683727384,0.6817767507579928,low,0.11748318215402767
2023-10-10,-0.0006461878077652555,-0.0006461878077652555,0.0,0.0,low,0.11283922953168363
2023-10-11,0.018588823243997146,0.018588823243997146,0.0,0.0,low,0.1169098534363133
2023-10-12,0.011295336294967921,0.011295336294967921,0.0,0.0,low,0.11608659924721922
2023-10-13,-0.01034202327134759,-0.01034202327134759,0.0,0.0,low,0.11218719938291442
2023-10-16,-0.004254433833956147,-0.004254433833956147,0.0,0.0,low,0.10687805520214659
2023-10-17,-0.013656734659151026,-0.013656734659151026,0.0,0.0,low,0.11622497703379045
2023-10-18,-0.0041997871636543695,-0.0041997871636543695,0.0,0.0,low,0.11577579099718345
2023-10-19,-0.0004106799489336047,-0.0004106799489336047,0.0,0.0,low,0.11726830396788342
2023-10-20,-0.00411208860629335,-0.00411208860629335,0.0,0.0,low,0.10327912996558923
