Date,gross_ret,net_ret,cost,turnover,regime,ann_vol
2016-02-16,-0.004429955937255249,-0.007621195080776449,0.003191239143521199,3.483101630955228,medium,0.238696323613
2016-02-17,-0.01130187906592048,-0.013832621664385513,0.0025307425984650335,2.921508261669631,medium,0.2313017237204439
2016-02-18,0.008622556465801486,0.006533308877454774,0.0020892475883467127,2.2655459066479495,medium,0.24095162567661402
2016-02-19,-0.0021162000611376674,-0.0050386777744114,0.002922477713273732,3.257090143926886,medium,0.23702316869669987
2016-02-22,-0.0057748995125287495,-0.008340510650113302,0.0025656111375845525,3.0327434808132807,medium,0.2363001716492176
2016-02-23,-0.0007463465684147746,-0.0028489915376181865,0.002102644969203412,2.4890901033397954,medium,0.2338222964928882
2016-02-24,-0.00024627805821221863,-0.00274671229796298,0.0025004342397507615,2.9719340094528013,medium,0.23338703327472698
2016-02-25,0.012719953544197214,0.010338145713159153,0.0023818078310380605,2.9055892437867965,medium,0.2314776646331563
2016-02-26,-0.010829509346969229,-0.013643442216438593,0.002813932869469365,3.132037809547951,medium,0.23204457561619016
2016-02-29,0.004476136107031041,0.0021480645452445148,0.002328071561786526,2.703815178429582,medium,0.23186667600591915
2016-03-01,0.014829998111515579,0.012226958989738147,0.0026030391217774316,3.1903093649182472,medium,0.2141938725859446
2016-03-02,-0.0009505338316565568,-0.003524349604588761,0.002573815772932204,2.9893523341439834,medium,0.23123121260603513
2016-03-03,-0.0057425636187724205,-0.007776962542982239,0.0020343989242098182,2.543247077593939,medium,0.21651771920002458
2016-03-04,-0.011495203729924663,-0.013479289643632701,0.001984085913708037,2.551515908876814,medium,0.21627594111060078
2016-03-07,-0.012689627287389451,-0.013993747826332866,0.0013041205389434146,1.8146234498430274,medium,0.21573312773451678
2016-03-08,0.005354411401041945,0.0035306228790237745,0.0018237885220181707,2.5181385599705957,medium,0.18422917645775766
2016-03-09,0.0017752784670633942,-0.00041544743171212655,0.0021907258987755207,2.9272201373674465,medium,0.16658100582283375
2016-03-10,0.008291980146777268,0.006130539671821622,0.002161440474955646,2.8732809709482128,medium,0.16651804034437323
2016-03-11,-0.0013815854292733355,-0.0036681199328176734,0.002286534503544338,3.080457945681172,medium,0.1670065600752851
2016-03-14,0.0030290642061785115,0.0009725698032464472,0.0020564944029320643,2.9692839826079234,medium,0.1676646391105919
2016-03-15,-0.00905805340896933,-0.011318751824207949,0.002260698415238618,3.0866539793869627,medium,0.16142497391682972
2016-03-16,-0.008515359132917703,-0.010373032000613435,0.0018576728676957324,2.6136615387615816,medium,0.15593502882201524
2016-03-17,-0.0011781009843234147,-0.0027970697063995067,0.0016189687220760922,2.27493251227794,low,0.14493941717251418
2016-03-18,-0.00429526506995954,-0.006140049941690862,0.001844784871731322,2.6046579927269216,low,0.1417587857110857
2016-03-21,0.004197570990259752,0.0023188000288777676,0.0018787709613819845,2.7497340007291045,low,0.14190426049606172
2016-03-22,0.0017862321727490705,-0.0004409499603971487,0.002227182133146219,3.2231637746166864,low,0.1313824199353452
2016-03-23,-0.008099849553654363,-0.010188983084679642,0.0020891335310252793,2.9346582664266974,low,0.12209235067144569
2016-03-24,0.003362513586713693,0.0015520970182910305,0.0018104165684226625,2.640182404992004,low,0.12508656175719804
2016-03-28,-0.002981328675231364,-0.005068765011884481,0.0020874363366531166,2.9893619235946045,low,0.11464271805498685
2016-03-29,0.003047589356455534,0.0012530515994774337,0.0017945377569781006,2.653689631362391,low,0.11318900743233659
2016-03-30,-0.0008455781167226525,-0.0027827104259801117,0.0019371323092574593,2.9183937365451467,low,0.10619688726179599
2016-03-31,0.002214210272264077,0.0004033610996390664,0.0018108491726250106,2.7731730876933027,low,0.07400530370176339
2016-04-01,-0.005607961235700151,-0.0076354017431427175,0.0020274405074425664,3.0067455085121693,low,0.07650556288436389
